Filename,MaxFeret,MinFeret,SolidArea,Perimeter,Radius
193,2699.601822491606,756.4757869501221,386764.0,7592.9065926535895,1397.5954618591754
194,1904.07589134467,1129.772022316115,876478.0,7724.86859265359,1192.8151877310868
195,2593.391794542429,1619.0,3058029.0,5851.39159265359,1345.9176791649643
196,2338.0130453015013,39.30759685488592,64940.0,4989.6345926535905,1177.2133077863664
197,692.1192093852042,482.3949311162478,237803.0,1958.55359265359,346.4351762732052
198,688.1453334870477,480.8947909732833,238137.0,1932.91859265359,344.4402183533456
199,3010.225406842484,602.3460876505732,767576.0,8637.00459265359,1583.5308644707281
2,2070.076327095211,1161.5488178309079,1512373.0,5779.37259265359,1080.1090994208819
20,2372.87673510446,1200.3329435510987,852086.0,7580.55959265359,1372.1610002926957
200,1534.7605676456508,38.97738243510846,45486.0,3161.4835926535893,773.8598308197086
203,1333.0401344295676,314.68812820659065,237161.0,3374.78559265359,708.4758265510507
204,302.42023741806696,48.82616587377059,14039.0,683.4045926535897,151.36084876835204
205,1251.5989773086267,312.7825235285278,225434.0,2923.180592653589,669.7308316527018
206,289.9137802864845,52.0,14185.0,663.9205926535897,145.0365452618506
207,310.64449134018133,199.01986648131822,26149.0,869.8005926535897,159.71503035868736
208,302.1340761979688,193.41421779063802,25808.0,913.6665926535898,158.92755597476435
209,2381.4323421000227,69.08651087001151,151525.0,4889.619592653589,1200.1095973539777
21,1120.7698247187066,437.1436228414809,370269.0,2778.7195926535896,581.0467909350579
210,2232.883337749646,76.0199832872434,102098.0,4646.26959265359,1129.481641836365
211,2168.6274461050243,452.85766029753546,489656.0,5285.979592653591,1233.6063567927297
212,2381.444309657482,323.9455953540067,454396.0,5339.7325926535905,1239.333102193924
213,2288.204536312259,326.32832053173854,428801.0,5040.61559265359,1150.3232399879118
214,2249.027567638956,491.94354092739013,651892.0,5475.364592653589,1170.0467428135807
215,218.97945109073592,124.31416182529209,23309.0,599.6615926535897,112.93123639568994
216,993.6609079560291,128.92157845071932,123629.0,2228.14059265359,497.2122864415984
217,642.1993459977984,359.98342792303856,128777.0,1658.8475926535898,370.9880561835557
218,368.6366775023885,165.49715556785674,38980.0,910.7625926535898,205.45804177198752
219,336.8085509603341,124.175346779999,31628.0,1409.8835926535896,192.9851325575564
220,847.5104719117045,48.85279196087483,34166.0,1771.21659265359,436.5965158161019
221,1847.6823320040705,100.07428916603963,171359.0,3903.0075926535897,927.9433128930765
222,931.0005370567732,203.41696472630184,181391.0,2224.2625926535898,466.58942527086344
223,935.3555473722279,202.87190747374885,181933.0,2230.9715926535896,468.32975200953354
224,1151.250190010842,770.5969002830991,488871.0,4740.93259265359,579.7875336687069
225,1863.4698816991918,277.71711730580836,368839.0,4382.25359265359,938.3982471194573
226,2415.2184166240536,87.6340101695449,180685.0,4978.85959265359,1225.9305475224405
227,1610.747031659534,316.8327847666962,292359.0,3681.3795926535895,829.3106713490489
228,1657.2344432819395,106.65129576533316,141334.0,3618.91959265359,837.6841063498985
229,275.1817581163403,49.88151642114916,12762.0,628.6735926535897,137.87963411882276
23,2184.9267722283053,704.8252218723964,1450827.0,5475.85059265359,1093.6891402764436
230,2006.2714173311647,115.97364185205201,165622.0,4249.06359265359,1008.2415962653142
231,184.39088914585776,126.50883416231164,16676.0,534.3185926535898,100.49971365544604
232,1658.4824388578854,94.0,121602.0,3518.76759265359,834.3226982951121
233,1197.0647434453995,123.1514095838098,135608.0,2510.3195926535896,615.0838176524912
234,230.05434140654683,27.28303834252555,5019.0,566.1785926535897,128.13482316057681
235,1485.2127793686668,582.0823484628633,792649.0,3841.6035926535897,743.4240982794239
236,1470.154413658647,1290.0289334088902,1121864.0,5855.22959265359,737.3540452131782
237,1605.1479682571323,264.3582219505305,375355.0,4024.9085926535895,842.0671798016914
238,1941.7785661604157,364.10350846709616,681651.0,4611.83659265359,972.2135775268875
239,1949.2588335056994,365.56800777558357,686625.0,4540.514592653591,975.9972411152485
24,2238.498827339429,208.59493408920494,455043.0,4822.81559265359,1121.7311450898071
240,1353.2331654227219,636.3546505430326,758054.0,3660.97059265359,677.091137801454
241,2694.9962894223063,63.54602917424057,104237.0,5488.63659265359,1367.9835786785363
242,1062.602465647431,366.3461972767066,299554.0,2784.1495926535895,545.0037354685501
243,2819.051258845784,42.00500029871488,77995.0,5684.69559265359,1419.0515066080945
244,2190.2337774767334,749.0273281195455,1532457.0,5534.46759265359,1096.4475107187725
245,813.022139919941,556.8360952175358,322639.0,2616.95959265359,413.65732351173847
246,813.4476012626751,558.6893084100973,321203.0,2620.591592653589,414.97816930286757
247,1098.0719466410205,162.19274539892834,155198.0,2501.5095926535896,558.9866319481098
248,1766.8256846672791,1060.1887044878638,1482297.0,4970.90459265359,886.3658865344004
249,1223.3057671735223,610.8454464748011,409887.0,3359.5475926535896,635.303255299221
25,2549.660369539441,96.0,231631.0,5184.19759265359,1280.7408958448145
250,1221.4303091048625,608.0469245370989,642753.0,3404.098592653589,611.2145130227537
251,1235.042509389859,609.5778848724648,645594.0,3421.4775926535895,622.1322718194651
252,1219.9491792693661,612.5046604841982,640738.0,3370.9115926535897,610.2956837709713
253,772.0783638983804,224.5364993014271,81914.0,1765.7565926535897,392.6280917161921
254,764.0026177965623,227.27405973523497,82592.0,1761.4985926535899,387.665321182272
255,765.0993399552766,228.59098752580718,83125.0,1836.01359265359,387.31566647985204
256,768.6019776191056,230.75115997812233,85213.0,1776.8065926535899,390.9069135374585
257,2159.8168903867754,37.08638564217333,60332.0,4375.12759265359,1082.1251049312882
258,2146.357845281164,37.78595775694317,63398.0,4337.729592653591,1078.4821423873093
259,2118.1588703399943,31.60808541864789,56761.0,4297.029592653591,1061.4829564256759
26,1914.0167188402509,311.99577303058396,571450.0,4358.63559265359,958.9781545575127
260,1679.8502909485715,103.67268288662086,154772.0,3611.40459265359,840.2294852020271
261,1686.3347828945473,82.43090437556526,128078.0,3552.6365926535896,843.2026866411902
262,1684.6094502881076,104.4228842527501,159839.0,3616.0755926535894,842.443279177855
263,1369.4122826964858,95.22136533917498,104678.0,2929.6295926535895,688.3018086562013
264,2619.6824235009863,36.86947001494994,70876.0,5307.48159265359,1320.8888654178788
265,2170.4278380079813,114.25794848757307,161338.0,4581.82559265359,1121.4036522982267
266,1229.6357184141978,151.6975060352717,178345.0,2752.06859265359,615.8132284736611
267,2066.901061976601,414.1003214073999,784851.0,6451.47159265359,1039.113607987598
268,2065.8017813914284,426.0,795455.0,5219.4605926535905,1035.8239385847362
269,1224.9489785293101,158.1592786882825,179297.0,2737.7755926535897,614.1753607885025
27,2607.3131764327813,1094.9216604447226,2450818.0,11375.100592653589,1333.6165167685494
270,1056.9489107804595,494.9979183006764,196782.0,4199.66759265359,566.6349388079853
271,1221.1588758224705,148.3852923366881,176309.0,2714.64159265359,611.9498277262094
272,1225.270990434361,164.50131415979354,178057.0,2758.2265926535897,614.1957224862934
273,1216.7374408638866,64.1999984673589,73817.0,2557.06859265359,610.5176680795944
274,1367.5935068579406,48.78718151030148,60812.0,2817.9375926535895,684.1672110619614
275,1363.832834331246,58.77434175809604,65622.0,2837.8425926535897,685.4006321548061
276,1356.3775285664385,62.085939832418084,77580.0,2852.4645926535895,680.7866621868826
277,1454.7621798768348,130.32238595679698,175571.0,3195.68059265359,728.2592012218576
278,1503.7037607188458,397.5912111848373,567876.0,3701.6515926535894,752.2036220455223
279,1499.2064567630437,404.8569299181296,566418.0,3687.7455926535895,750.4699905245348
28,1038.7805350505948,989.0,804463.0,3195.6265926535893,520.5183250463575
280,1377.3761287317275,58.23092398668039,62963.0,2905.9535926535896,694.7919262419636
281,1575.1307882204576,665.4082672210828,946773.0,4128.69059265359,788.069477952962
282,1573.0994882714824,675.8694212460621,947171.0,4167.315592653591,787.3414868046436
283,1287.7425985032878,168.79143235505194,201870.0,3583.3935926535896,663.1189175614945
284,1614.2348032427005,178.58815738175056,264311.0,3669.2365926535895,808.0498265840488
285,1613.3099516212003,200.57696190504737,265248.0,4764.44359265359,862.94692274848
286,1725.9269972973943,685.2277787176521,965813.0,4424.46659265359,936.7135844916097
287,1958.8366445418567,698.9507835208303,1246162.0,5050.34259265359,1025.1868747623753
288,1899.9710524110624,1193.5395540221919,993390.0,9671.687592653589,1111.6460795915395
289,2386.584588905241,1222.413843742253,1561451.0,6742.86859265359,1258.2176712016224
29,1613.7905688161645,158.0,177777.0,3476.4275926535897,822.3381269451735
290,2763.000723850792,872.4661314563959,2268693.0,6883.23059265359,1384.3536785617973
291,2693.43869430882,480.9388922476652,834827.0,6007.10459265359,1573.7429620272724
292,1691.4269124026612,409.09884334159307,600511.0,3933.431592653589,927.8425575527016
293,1197.9398983254544,618.2438028057164,367873.0,2995.6305926535892,645.6420001013582
294,1564.5539300388466,385.07774727880997,542724.0,3721.92259265359,816.6467437208889
295,721.8213075270083,694.0,392263.0,2226.3415926535895,361.2669518104579
296,2770.928544730087,617.6514622425232,1511115.0,7967.75759265359,1476.0311829275793
297,1594.7037342403135,168.33097062037413,174215.0,3500.5415926535898,844.5301295527604
298,2304.8134414741685,111.5435888437832,178027.0,4830.02659265359,1172.8918545672923
299,1929.243634173766,71.88332690864668,118219.0,4025.8545926535894,969.9319601471879
3,1770.647621634525,438.9416279896382,694904.0,4282.61859265359,888.5192265823255
30,1944.1237100555097,248.59595740728352,472639.0,4293.35659265359,976.0339755703662
300,2697.846733971372,1090.0,1315995.0,7763.93859265359,1415.756499275675
301,2973.807323953588,1780.0,4224937.0,5862.26759265359,1488.5144003371008
302,1513.2868201368833,763.1460377005014,480709.0,4040.98859265359,899.1990509860956
303,1451.0882123427232,840.7786589593272,346795.0,4559.3265926535905,732.8390238253809
304,1486.3838669738043,858.8035441693587,351712.0,4730.78959265359,760.0456316020826
305,1493.6308111444407,886.2488414853581,371705.0,4750.18159265359,762.3412878016429
306,3044.6347892645517,1824.0,1485791.0,16911.202592653586,1852.6747773349914
307,2489.6893380500305,1120.2954387547798,1217295.0,7450.249592653589,1336.9933964597637
308,1280.8473757634044,367.40690468083295,438847.0,3117.5845926535894,656.1708111305119
309,854.7900326980889,229.57090105190156,129703.0,2664.6385926535895,480.70418882878727
31,1850.6066572883606,304.6763383176233,505473.0,4308.41559265359,929.4168138876712
310,3095.695882996261,980.7146303257356,1582450.0,7525.014592653589,1995.992717694424
311,1863.2981511287987,545.9635550046622,301575.0,5060.18559265359,972.7117025022296
312,3287.7081683142133,163.33191182120913,458906.0,6263.22359265359,1669.222153055634
313,2479.954233448674,574.999634089756,1371966.0,5898.03659265359,1242.4292542069286
314,1403.1154621056671,934.5889899541361,980207.0,3963.8915926535897,702.503529258415
315,2879.600666759195,1235.9037690685789,636218.0,7911.09059265359,2160.80643257053
316,205.41178155110774,132.68168854530222,20841.0,583.3705926535898,108.35578161042689
317,1549.5628415782305,94.0239245125883,112637.0,3317.8325926535895,782.1964537890236
318,658.9218466555802,148.03976826315753,60905.0,1506.97759265359,330.9864141694084
319,1684.6557511847932,732.0921915236278,126623.0,4950.56059265359,1196.3553496060817
32,1680.5966202512725,1210.0682938482187,1290501.0,5632.438592653591,925.1708143850021
320,2109.029397613983,1332.9358985165566,2097330.0,7101.660592653589,1068.9292608649575
321,881.6008166965364,480.1404434360953,351875.0,2449.5145926535897,441.22870900005614
322,1690.6809279104086,941.6995830440479,1249652.0,6909.04359265359,847.9557249147878
323,2895.2556018424348,903.2797279902427,2439609.0,5470.84659265359,1450.6892672148158
